Date,Open,High,Low,Close,Volume,Adj Close
2001-01-18,133.4375,135.7031,132.9375,134.7812,134.7812,134.7812
2001-01-19,136.1875,136.1875,133.875,134.0156,134.0156,134.0156
2001-01-22,134.25,135.7812,133.5625,134.9062,134.9062,134.9062
2001-01-23,134.4687,136.6562,134.1562,135.9687,135.9687,135.9687
2001-01-24,136.25,137.3125,135.8437,136.375,136.375,136.375
2001-01-25,136.25,137.25,135.6562,136.0312,136.0312,136.0312
2001-01-26,135.1562,136.125,134.4531,135.875,135.875,135.875
2001-01-29,135.5,136.9,135.37,136.6,136.6,136.6
2001-01-30,136.3,137.92,135.79,137.8,137.8,137.8
2001-01-31,137.4,138.7,136.6,137.02,137.02,137.02
2001-02-01,137.1,137.95,136.25,137.93,137.93,137.93
2001-02-02,137.4,137.99,134.75,134.8,134.8,134.8
2001-02-05,134.8,135.94,134.75,135.79,135.79,135.79
2001-02-06,135.3,136.7,135.22,135.39,135.39,135.39
2001-02-07,134.72,135.4,133.68,134.69,134.69,134.69
2001-02-08,134.8,135.4,133.1,133.12,133.12,133.12
2001-02-09,133.35,133.35,131.26,131.84,131.84,131.84
2001-02-12,131.7,133.5,131.7,133.35,133.35,133.35
2001-02-13,133.7,134.17,132.0,132.26,132.26,132.26
2001-02-14,132.65,132.65,130.66,132.06,132.06,132.06
2001-02-15,132.84,133.52,131.99,133.34,133.34,133.34
2001-02-16,131.0,131.29,129.3,130.4,130.4,130.4
2001-02-20,131.04,131.14,128.1,128.39,128.39,128.39
2001-02-21,127.9,128.84,125.5,125.62,125.62,125.62
2001-02-22,126.35,126.54,123.02,125.81,125.81,125.81
2001-02-23,125.08,125.54,121.8,124.96,124.96,124.96
2001-02-26,125.8,127.62,124.5,127.62,127.62,127.62
2001-02-27,126.8,127.84,125.51,126.44,126.44,126.44
2001-02-28,126.75,126.84,123.27,123.95,123.95,123.95
2001-03-01,124.05,124.6,121.75,124.6,124.6,124.6
2001-03-02,122.5,125.65,122.3,123.61,123.61,123.61
2001-03-05,124.15,124.78,123.81,124.74,124.74,124.74
2001-03-06,126.35,127.75,125.49,126.08,126.08,126.08
2001-03-07,126.9,127.04,125.76,126.98,126.98,126.98
2001-03-08,126.6,127.24,126.14,127.12,127.12,127.12
2001-03-09,126.1,126.1,123.11,123.36,123.36,123.36
2001-03-12,122.34,122.5,117.75,118.08,118.08,118.08
2001-03-13,119.4,120.44,117.53,120.02,120.02,120.02
2001-03-14,117.05,119.29,115.75,117.65,117.65,117.65
2001-03-15,118.45,118.86,117.36,117.68,117.68,117.68
2001-03-16,117.13,117.4,114.81,115.01,115.01,115.01
2001-03-19,115.76,117.69,114.82,117.35,117.35,117.35
2001-03-20,117.9,118.46,114.11,114.2,114.2,114.2
2001-03-21,114.18,115.26,111.9,112.26,112.26,112.26
2001-03-22,112.02,112.6,108.04,111.12,111.12,111.12
2001-03-23,113.25,114.66,111.5,114.48,114.48,114.48
2001-03-26,115.7,116.27,114.77,115.94,115.94,115.94
2001-03-27,115.62,118.65,115.28,118.31,118.31,118.31
2001-03-28,116.9,116.95,114.9,115.04,115.04,115.04
2001-03-29,114.7,116.5,112.14,115.48,115.48,115.48
2001-03-30,115.55,116.69,114.5,116.69,116.69,116.69
2001-04-02,116.3,117.38,113.8,114.2,114.2,114.2
2001-04-03,113.98,114.15,110.06,110.39,110.39,110.39
2001-04-04,110.57,112.1,109.3,110.85,110.85,110.85
2001-04-05,113.3,115.49,112.5,115.05,115.05,115.05
2001-04-06,113.99,114.4,112.06,113.3,113.3,113.3
2001-04-09,114.0,114.99,112.78,114.56,114.56,114.56
